transaction_id,user_id,date,amount,merchant,city,txn_type,payment_method
TXN1482,U095,2023-03-30,2638.68,Amazon,Delhi,CREDIT,Netbanking
TXN1483,U016,2022-10-11,4904.78,Ola,Bangalore,DEBIT,UPI
TXN1484,U089,2022-12-30,13.06,Uber,Bangalore,CREDIT,UPI
TXN1485,U094,2022-02-28,4638.95,Swiggy,Pune,DEBIT,Netbanking
TXN1486,U072,2022-05-28,235.43,Ola,Delhi,CREDIT,Netbanking
TXN1487,U006,2022-08-11,4989.57,Swiggy,Hyderabad,DEBIT,Card
TXN1488,U075,2023-11-21,1209.94,Zomato,Hyderabad,CREDIT,Card
TXN1489,U009,2023-05-23,951.33,BigBasket,Bangalore,DEBIT,Netbanking
TXN1490,U057,2023-12-18,4602.89,Uber,Chennai,CREDIT,UPI
TXN1491,U017,2022-02-04,713.76,Swiggy,Pune,CREDIT,UPI
TXN1492,U039,2022-10-20,1587.07,Zomato,Hyderabad,CREDIT,UPI
TXN1493,U040,2023-02-27,2959.35,Zomato,Hyderabad,DEBIT,Card
TXN1494,U087,2023-09-27,2772.79,Zomato,Pune,DEBIT,Netbanking
TXN1495,U060,2022-09-01,466.4,Amazon,Kolkata,CREDIT,Card
TXN1496,U083,2022-12-12,1966.94,BigBasket,Mumbai,CREDIT,Card
TXN1497,U100,2023-03-12,2525.64,Myntra,Ahmedabad,DEBIT,Netbanking
TXN1498,U077,2022-04-01,2689.45,Flipkart,Hyderabad,DEBIT,Card
TXN1499,U035,2022-06-13,3743.58,Uber,Kolkata,DEBIT,Netbanking
TXN1500,U091,2022-11-12,2608.66,Myntra,Chennai,DEBIT,UPI
TXN1501,U039,2023-05-22,622.06,Amazon,Bangalore,CREDIT,Card
TXN1502,U061,2024-01-01,1220.83,BigBasket,Delhi,CREDIT,Card
TXN1503,U020,2022-08-29,1970.79,Flipkart,Ahmedabad,CREDIT,Netbanking
TXN1504,U077,2023-01-09,3641.12,Amazon,Mumbai,DEBIT,Netbanking
TXN1505,U094,2022-07-06,727.69,Swiggy,Mumbai,DEBIT,Netbanking
TXN1506,U030,2023-06-02,785.81,Myntra,Mumbai,DEBIT,Card
TXN1507,U096,2023-04-15,1571.61,Flipkart,Delhi,DEBIT,Netbanking
TXN1508,U066,2023-02-06,384.46,Zomato,Chennai,DEBIT,Netbanking
TXN1509,U089,2023-01-20,2628.54,Swiggy,Ahmedabad,CREDIT,Netbanking
TXN1510,U073,2023-03-28,4119.27,Amazon,Chennai,CREDIT,UPI
TXN1511,U006,2023-09-10,2723.12,Flipkart,Pune,CREDIT,Card
TXN1512,U078,2022-01-18,4881.15,Uber,Kolkata,DEBIT,Netbanking
TXN1513,U088,2023-07-08,4658.43,Flipkart,Hyderabad,DEBIT,UPI
TXN1514,U056,2022-06-27,1566.12,IRCTC,Bangalore,CREDIT,Card
TXN1515,U057,2023-03-25,1675.5,Myntra,Mumbai,CREDIT,UPI
TXN1516,U001,2023-12-06,4199.41,Swiggy,Bangalore,CREDIT,Card
TXN1517,U036,2022-09-13,577.44,Flipkart,Kolkata,DEBIT,Netbanking
TXN1518,U038,2022-04-17,3212.22,Amazon,Pune,DEBIT,Card
TXN1519,U063,2023-04-07,2096.47,Flipkart,Pune,DEBIT,Card
TXN1520,U028,2022-04-03,3159.26,Myntra,Chennai,CREDIT,UPI
TXN1521,U023,2022-08-15,181.57,Swiggy,Hyderabad,CREDIT,Netbanking
TXN1522,U099,2022-06-12,3825.18,Swiggy,Pune,DEBIT,Netbanking
TXN1523,U030,2022-12-10,3970.5,Ola,Kolkata,DEBIT,UPI
TXN1524,U047,2023-06-04,3495.65,Swiggy,Ahmedabad,CREDIT,Card
TXN1525,U040,2023-06-07,3841.6,BigBasket,Hyderabad,CREDIT,Netbanking
TXN1526,U021,2022-04-10,4108.44,Myntra,Bangalore,CREDIT,UPI
TXN1527,U094,2022-11-16,4795.28,Zomato,Chennai,DEBIT,UPI
TXN1528,U095,2022-03-13,1846.03,Uber,Delhi,DEBIT,UPI
TXN1529,U018,2022-06-02,4238.24,BigBasket,Delhi,CREDIT,Card
TXN1530,U022,2023-05-30,4891.39,Swiggy,Hyderabad,DEBIT,Netbanking
TXN1531,U051,2023-03-18,2956.4,Zomato,Hyderabad,CREDIT,Netbanking
TXN1532,U086,2022-08-15,4347.91,IRCTC,Ahmedabad,CREDIT,UPI
TXN1533,U036,2023-05-19,3576.79,Flipkart,Chennai,CREDIT,Card
TXN1534,U037,2023-04-29,2212.16,BigBasket,Pune,DEBIT,UPI
TXN1535,U029,2023-02-20,675.07,Swiggy,Chennai,CREDIT,Netbanking
TXN1536,U041,2022-07-16,794.27,BigBasket,Ahmedabad,CREDIT,Netbanking
TXN1537,U080,2022-08-10,4834.93,Ola,Delhi,DEBIT,UPI
TXN1538,U093,2023-10-10,940.21,Amazon,Pune,CREDIT,Netbanking
TXN1539,U033,2023-11-08,480.96,Myntra,Pune,CREDIT,Card
TXN1540,U012,2022-04-16,398.42,Flipkart,Kolkata,DEBIT,Netbanking
TXN1541,U099,2022-08-05,2329.19,Myntra,Kolkata,DEBIT,Card
TXN1542,U086,2022-11-19,3633.81,Flipkart,Kolkata,DEBIT,Netbanking
TXN1543,U076,2022-05-25,4065.6,Swiggy,Delhi,CREDIT,Card
TXN1544,U059,2023-09-05,4162.82,BigBasket,Ahmedabad,CREDIT,Netbanking
TXN1545,U005,2022-03-06,3015.06,Zomato,Chennai,CREDIT,UPI
TXN1546,U076,2023-09-24,1712.83,Flipkart,Kolkata,CREDIT,Netbanking
TXN1547,U089,2023-08-28,1447.59,Uber,Kolkata,DEBIT,Card
TXN1548,U047,2023-03-21,2258.18,Swiggy,Bangalore,DEBIT,Netbanking
TXN1549,U034,2022-03-05,4557.4,Zomato,Delhi,CREDIT,Netbanking
TXN1550,U085,2022-05-21,4161.68,Amazon,Chennai,CREDIT,Netbanking
TXN1551,U080,2023-08-25,738.39,Swiggy,Hyderabad,CREDIT,Netbanking
TXN1552,U062,2023-07-15,2675.55,Ola,Hyderabad,DEBIT,Card
TXN1553,U071,2022-06-25,3590.84,IRCTC,Mumbai,DEBIT,Card
TXN1554,U019,2023-11-28,1147.63,Myntra,Hyderabad,DEBIT,Netbanking
TXN1555,U092,2023-11-23,555.17,Amazon,Bangalore,CREDIT,Card
TXN1556,U068,2022-11-28,1835.0,IRCTC,Kolkata,CREDIT,Netbanking
TXN1557,U029,2022-05-05,439.19,Flipkart,Chennai,CREDIT,Card
TXN1558,U092,2022-02-08,263.25,IRCTC,Kolkata,DEBIT,UPI
TXN1559,U006,2022-10-18,3037.88,Myntra,Chennai,CREDIT,UPI
TXN1560,U026,2022-02-11,1859.05,Ola,Delhi,CREDIT,UPI
TXN1561,U046,2022-06-27,1802.94,Zomato,Hyderabad,DEBIT,UPI
TXN1562,U083,2022-07-29,4260.51,IRCTC,Mumbai,CREDIT,Netbanking
TXN1563,U075,2023-04-26,3783.29,Uber,Bangalore,CREDIT,Card
TXN1564,U039,2022-05-18,1834.03,Swiggy,Kolkata,DEBIT,UPI
TXN1565,U062,2022-08-29,2769.11,IRCTC,Pune,DEBIT,Card
TXN1566,U018,2023-06-24,1926.04,Myntra,Kolkata,DEBIT,Card
TXN1567,U006,2022-01-10,3707.8,IRCTC,Chennai,CREDIT,Netbanking
TXN1568,U056,2022-08-11,3697.59,Ola,Hyderabad,DEBIT,Netbanking
TXN1569,U065,2022-01-13,4952.31,IRCTC,Kolkata,CREDIT,UPI
TXN1570,U005,2022-08-18,349.39,Zomato,Chennai,DEBIT,UPI
TXN1571,U032,2022-09-28,346.54,Ola,Kolkata,CREDIT,UPI
TXN1572,U022,2022-07-06,4447.23,Myntra,Pune,CREDIT,UPI
TXN1573,U037,2023-05-03,2947.71,Flipkart,Pune,CREDIT,Netbanking
TXN1574,U097,2023-04-17,2008.76,Myntra,Bangalore,DEBIT,Netbanking
TXN1575,U031,2023-07-28,3152.34,Zomato,Bangalore,DEBIT,UPI
TXN1576,U071,2022-03-16,576.34,Amazon,Kolkata,CREDIT,UPI
TXN1577,U082,2023-08-06,4850.52,Swiggy,Bangalore,DEBIT,Card
TXN1578,U021,2023-07-29,1543.38,Uber,Ahmedabad,CREDIT,Netbanking
TXN1579,U093,2023-01-17,1850.92,Swiggy,Bangalore,CREDIT,UPI
TXN1580,U095,2022-01-03,3128.49,BigBasket,Chennai,CREDIT,Card
TXN1581,U086,2023-09-19,4715.49,Flipkart,Bangalore,DEBIT,UPI
TXN1582,U048,2022-10-31,3521.86,Zomato,Hyderabad,CREDIT,Netbanking
TXN1583,U066,2022-06-10,2844.05,IRCTC,Bangalore,CREDIT,Netbanking
TXN1584,U008,2022-03-12,1300.66,Uber,Chennai,CREDIT,Netbanking
TXN1585,U062,2022-07-16,4480.8,IRCTC,Hyderabad,DEBIT,UPI
TXN1586,U078,2022-09-17,138.56,Swiggy,Hyderabad,CREDIT,Netbanking
TXN1587,U085,2023-09-09,216.11,BigBasket,Mumbai,CREDIT,Netbanking
TXN1588,U068,2023-02-28,1151.56,Ola,Mumbai,CREDIT,Card
TXN1589,U026,2023-10-28,4609.44,Flipkart,Mumbai,DEBIT,Netbanking
TXN1590,U003,2022-05-30,4285.46,IRCTC,Chennai,DEBIT,Card
TXN1591,U091,2023-09-17,4734.11,Myntra,Pune,DEBIT,Card
TXN1592,U068,2022-09-20,4558.02,Ola,Bangalore,DEBIT,Netbanking
TXN1593,U010,2023-03-25,2716.92,Flipkart,Pune,CREDIT,Netbanking
TXN1594,U047,2023-09-02,3879.56,Ola,Delhi,CREDIT,Card
TXN1595,U048,2023-08-31,2204.68,Amazon,Chennai,DEBIT,Card
TXN1596,U038,2022-10-12,1024.23,Uber,Delhi,CREDIT,Card
TXN1597,U089,2023-12-27,1528.52,Zomato,Ahmedabad,DEBIT,UPI
TXN1598,U090,2022-05-27,1503.3,Flipkart,Kolkata,CREDIT,Netbanking
TXN1599,U082,2023-12-14,1395.08,Myntra,Ahmedabad,DEBIT,UPI
TXN1600,U063,2022-09-07,616.79,Myntra,Hyderabad,DEBIT,Netbanking
TXN1601,U010,2022-07-11,1126.55,Ola,Ahmedabad,CREDIT,Card
TXN1602,U040,2023-04-06,4157.72,Ola,Kolkata,CREDIT,UPI
TXN1603,U078,2022-02-15,1081.15,Ola,Hyderabad,DEBIT,Netbanking
TXN1604,U086,2022-11-07,4306.67,Zomato,Hyderabad,CREDIT,Card
TXN1605,U041,2023-12-05,4723.85,Ola,Kolkata,DEBIT,UPI
TXN1606,U021,2023-07-08,2025.0,Amazon,Kolkata,DEBIT,Netbanking
TXN1607,U016,2023-12-01,3427.27,Zomato,Hyderabad,DEBIT,UPI
TXN1608,U040,2023-07-04,2127.77,Swiggy,Ahmedabad,DEBIT,Card
TXN1609,U053,2023-12-03,1441.79,BigBasket,Bangalore,DEBIT,Netbanking
TXN1610,U029,2023-03-21,3752.92,Flipkart,Pune,DEBIT,Card
TXN1611,U028,2023-08-25,1625.72,Ola,Delhi,CREDIT,UPI
TXN1612,U081,2022-03-21,1150.24,Flipkart,Kolkata,CREDIT,Netbanking
TXN1613,U011,2023-01-14,2540.77,BigBasket,Bangalore,DEBIT,UPI
TXN1614,U079,2022-11-23,4369.15,Swiggy,Bangalore,CREDIT,Card
TXN1615,U085,2023-08-11,3532.57,Uber,Hyderabad,CREDIT,Netbanking
TXN1616,U093,2022-05-09,250.34,Flipkart,Ahmedabad,CREDIT,Card
TXN1617,U094,2023-10-08,3224.87,Swiggy,Chennai,DEBIT,UPI
TXN1618,U011,2022-02-16,2021.73,Amazon,Delhi,DEBIT,UPI
TXN1619,U099,2022-07-20,973.71,Flipkart,Delhi,DEBIT,Netbanking
TXN1620,U096,2022-07-15,1617.08,Myntra,Kolkata,DEBIT,UPI
TXN1621,U027,2023-07-07,2503.33,IRCTC,Pune,CREDIT,Netbanking
TXN1622,U029,2023-06-24,598.2,Ola,Kolkata,DEBIT,UPI
TXN1623,U069,2022-11-28,3063.82,Flipkart,Pune,DEBIT,Netbanking
TXN1624,U089,2023-06-22,1599.11,Myntra,Pune,DEBIT,Card
TXN1625,U036,2022-08-03,3473.05,Amazon,Ahmedabad,CREDIT,UPI
TXN1626,U090,2022-09-25,3183.32,Swiggy,Ahmedabad,CREDIT,UPI
TXN1627,U090,2022-08-04,115.53,IRCTC,Chennai,CREDIT,Card
TXN1628,U063,2022-07-27,142.33,BigBasket,Ahmedabad,DEBIT,Card
TXN1629,U076,2023-05-25,655.24,IRCTC,Kolkata,DEBIT,UPI
TXN1630,U007,2023-10-10,3997.16,Ola,Chennai,DEBIT,Card
TXN1631,U053,2022-10-31,1121.8,Ola,Bangalore,DEBIT,Card
TXN1632,U050,2023-11-29,2324.15,Swiggy,Kolkata,CREDIT,Card
TXN1633,U032,2022-11-04,137.84,Ola,Pune,CREDIT,UPI
TXN1634,U088,2022-01-21,3253.94,Amazon,Chennai,DEBIT,Card
TXN1635,U009,2023-03-26,3467.16,Uber,Bangalore,DEBIT,Card
TXN1636,U073,2023-12-25,2412.15,BigBasket,Bangalore,CREDIT,Netbanking
TXN1637,U086,2023-01-17,1263.93,Flipkart,Mumbai,CREDIT,UPI
TXN1638,U062,2022-02-19,1973.97,Amazon,Ahmedabad,CREDIT,Card
TXN1639,U052,2022-12-08,410.86,IRCTC,Kolkata,DEBIT,Netbanking
TXN1640,U078,2022-10-03,1639.98,Zomato,Chennai,DEBIT,UPI
TXN1641,U020,2023-08-19,196.43,BigBasket,Hyderabad,DEBIT,Netbanking
TXN1642,U016,2022-01-12,322.19,Myntra,Mumbai,DEBIT,Netbanking
TXN1643,U012,2022-11-19,3520.84,Swiggy,Ahmedabad,CREDIT,Card
TXN1644,U023,2023-01-10,1063.94,Swiggy,Bangalore,DEBIT,UPI
TXN1645,U088,2022-06-25,2394.04,Flipkart,Bangalore,CREDIT,Netbanking
TXN1646,U080,2023-07-04,1911.98,Flipkart,Kolkata,CREDIT,Card
TXN1647,U004,2022-12-08,2071.84,Myntra,Chennai,DEBIT,Card
TXN1648,U053,2022-02-19,2970.4,Flipkart,Hyderabad,CREDIT,Netbanking
TXN1649,U007,2022-07-30,28.02,Amazon,Hyderabad,DEBIT,Card
TXN1650,U031,2023-01-14,3591.43,Zomato,Kolkata,CREDIT,UPI
TXN1651,U080,2023-09-08,1224.5,Zomato,Pune,CREDIT,Netbanking
TXN1652,U088,2022-03-08,779.46,BigBasket,Mumbai,CREDIT,Netbanking
TXN1653,U013,2023-08-25,3885.66,Zomato,Mumbai,CREDIT,Netbanking
TXN1654,U076,2022-05-20,4462.48,Flipkart,Mumbai,DEBIT,Netbanking
TXN1655,U035,2023-10-02,2923.14,Uber,Hyderabad,DEBIT,Card
TXN1656,U072,2023-01-01,2133.93,IRCTC,Ahmedabad,DEBIT,UPI
TXN1657,U071,2023-10-17,4961.97,IRCTC,Mumbai,CREDIT,UPI
TXN1658,U085,2022-02-07,4365.02,Flipkart,Kolkata,DEBIT,UPI
TXN1659,U086,2023-01-11,4503.78,Amazon,Bangalore,CREDIT,Card
TXN1660,U047,2022-12-05,63.25,IRCTC,Chennai,CREDIT,UPI
TXN1661,U021,2022-07-06,4915.16,BigBasket,Hyderabad,CREDIT,Netbanking
TXN1662,U029,2023-02-13,3786.45,Myntra,Delhi,DEBIT,Netbanking
TXN1663,U087,2023-01-16,342.74,Amazon,Ahmedabad,CREDIT,Netbanking
TXN1664,U018,2023-03-26,3779.06,Myntra,Hyderabad,CREDIT,Card
TXN1665,U017,2022-04-05,507.06,Zomato,Mumbai,CREDIT,Card
TXN1666,U077,2022-07-27,2407.4,Swiggy,Chennai,DEBIT,Card
TXN1667,U017,2022-03-11,933.37,Amazon,Bangalore,DEBIT,UPI
TXN1668,U053,2023-06-17,1489.14,Swiggy,Delhi,DEBIT,UPI
TXN1669,U084,2023-09-21,1919.69,Ola,Bangalore,DEBIT,UPI
TXN1670,U026,2023-08-29,224.93,Swiggy,Delhi,DEBIT,Card
TXN1671,U093,2022-12-18,1085.11,Ola,Chennai,DEBIT,Netbanking
TXN1672,U011,2023-06-10,806.55,Myntra,Mumbai,DEBIT,UPI
TXN1673,U011,2022-01-22,1263.15,Ola,Kolkata,DEBIT,Card
TXN1674,U036,2023-11-27,3263.18,Flipkart,Pune,DEBIT,Netbanking
TXN1675,U004,2022-08-13,3784.5,Myntra,Bangalore,CREDIT,Netbanking
TXN1676,U097,2022-11-27,4194.48,Flipkart,Kolkata,DEBIT,UPI
TXN1677,U005,2023-05-16,4477.32,IRCTC,Ahmedabad,DEBIT,Netbanking
TXN1678,U032,2022-02-16,4772.98,Flipkart,Kolkata,CREDIT,UPI
TXN1679,U094,2023-12-18,2858.95,Zomato,Delhi,DEBIT,Netbanking
TXN1680,U004,2022-08-14,2794.54,Amazon,Ahmedabad,DEBIT,Card
TXN1681,U014,2022-10-25,3868.79,Ola,Mumbai,DEBIT,Card
TXN1682,U060,2022-03-14,3793.99,Ola,Pune,CREDIT,Netbanking
TXN1683,U034,2022-05-31,2903.82,BigBasket,Chennai,DEBIT,UPI
TXN1684,U027,2023-02-07,2857.69,Myntra,Hyderabad,CREDIT,UPI
TXN1685,U002,2023-09-25,3484.94,Swiggy,Mumbai,DEBIT,UPI
TXN1686,U068,2022-01-17,803.74,Uber,Kolkata,CREDIT,Netbanking
TXN1687,U047,2024-01-01,2285.01,Swiggy,Mumbai,CREDIT,Netbanking
TXN1688,U014,2022-12-28,2311.64,Ola,Bangalore,DEBIT,Netbanking
TXN1689,U024,2022-03-24,1970.02,Myntra,Pune,CREDIT,Netbanking
TXN1690,U098,2022-05-30,695.89,Ola,Mumbai,CREDIT,Card
TXN1691,U099,2023-09-23,476.61,Amazon,Pune,DEBIT,Netbanking
TXN1692,U029,2023-05-20,1134.96,Amazon,Chennai,CREDIT,Card
TXN1693,U034,2023-11-20,1843.08,Uber,Delhi,DEBIT,UPI
TXN1694,U048,2023-10-30,4936.2,Swiggy,Delhi,DEBIT,UPI
TXN1695,U039,2022-08-02,388.29,Zomato,Pune,CREDIT,Netbanking
TXN1696,U098,2022-09-17,838.61,Ola,Pune,DEBIT,Card
TXN1697,U011,2023-10-21,35.88,Uber,Bangalore,DEBIT,Netbanking
TXN1698,U093,2022-06-18,1535.37,IRCTC,Mumbai,DEBIT,UPI
TXN1699,U051,2023-07-08,2420.77,BigBasket,Pune,DEBIT,Card
TXN1700,U076,2022-02-26,581.62,Flipkart,Hyderabad,DEBIT,UPI
TXN1701,U009,2022-02-27,2007.12,Swiggy,Delhi,DEBIT,UPI
TXN1702,U093,2022-03-19,676.46,BigBasket,Chennai,CREDIT,Card
TXN1703,U066,2022-05-27,1425.39,Uber,Kolkata,DEBIT,Netbanking
TXN1704,U045,2023-04-06,2417.99,Myntra,Delhi,DEBIT,UPI
TXN1705,U054,2023-12-19,4731.18,Ola,Pune,CREDIT,Card
TXN1706,U068,2022-06-09,1086.62,Ola,Hyderabad,DEBIT,Card
TXN1707,U031,2023-04-02,514.13,Flipkart,Pune,DEBIT,Netbanking
TXN1708,U049,2023-10-15,3846.62,Amazon,Delhi,DEBIT,Netbanking
TXN1709,U038,2023-03-19,3623.07,BigBasket,Hyderabad,CREDIT,Card
TXN1710,U026,2022-03-25,420.79,Amazon,Kolkata,DEBIT,UPI
TXN1711,U078,2022-06-03,3770.93,Swiggy,Chennai,DEBIT,Card
TXN1712,U019,2023-09-13,3081.07,IRCTC,Delhi,DEBIT,Netbanking
TXN1713,U064,2022-01-11,4054.88,BigBasket,Hyderabad,CREDIT,UPI
TXN1714,U065,2022-08-17,3943.08,Myntra,Delhi,CREDIT,Netbanking
TXN1715,U011,2022-06-12,4004.09,IRCTC,Chennai,CREDIT,Card
TXN1716,U015,2023-11-28,1869.46,Zomato,Delhi,CREDIT,Card
TXN1717,U027,2023-11-13,4984.61,Amazon,Pune,DEBIT,UPI
TXN1718,U021,2023-09-14,3247.75,Amazon,Kolkata,CREDIT,Card
TXN1719,U011,2023-09-30,244.48,Flipkart,Delhi,DEBIT,Card
TXN1720,U018,2023-11-27,1747.75,Swiggy,Delhi,CREDIT,Netbanking
TXN1721,U019,2023-01-10,644.7,Zomato,Chennai,CREDIT,UPI
TXN1722,U093,2022-01-15,3175.61,Flipkart,Kolkata,CREDIT,Netbanking
TXN1723,U027,2022-10-14,4244.89,Ola,Ahmedabad,DEBIT,UPI
TXN1724,U092,2022-11-01,95.62,Swiggy,Bangalore,DEBIT,UPI
TXN1725,U035,2022-07-19,2049.31,Myntra,Bangalore,DEBIT,Netbanking
TXN1726,U029,2022-08-22,930.68,BigBasket,Ahmedabad,DEBIT,Netbanking
TXN1727,U033,2023-02-16,732.63,Myntra,Hyderabad,DEBIT,Card
TXN1728,U080,2022-11-28,3245.47,BigBasket,Pune,DEBIT,Netbanking
TXN1729,U020,2023-08-13,2256.02,BigBasket,Hyderabad,CREDIT,Netbanking
TXN1730,U081,2022-11-19,3775.97,Amazon,Bangalore,DEBIT,Card
TXN1731,U051,2022-08-04,145.16,Myntra,Chennai,CREDIT,UPI
TXN1732,U067,2022-07-19,4685.19,Flipkart,Ahmedabad,DEBIT,Netbanking
TXN1733,U034,2023-08-22,4921.95,Flipkart,Mumbai,CREDIT,Card
TXN1734,U042,2023-01-26,642.62,IRCTC,Hyderabad,DEBIT,UPI
TXN1735,U017,2022-07-12,2270.83,Flipkart,Hyderabad,DEBIT,Card
TXN1736,U029,2023-10-02,4962.38,Myntra,Pune,DEBIT,UPI
TXN1737,U058,2022-12-17,4252.89,Myntra,Mumbai,CREDIT,UPI
TXN1738,U085,2022-06-24,3253.69,Amazon,Mumbai,DEBIT,Card
TXN1739,U072,2022-05-17,3401.12,Zomato,Kolkata,DEBIT,UPI
TXN1740,U039,2023-09-05,3179.63,Amazon,Pune,DEBIT,UPI
TXN1741,U042,2022-09-19,3123.74,Myntra,Pune,DEBIT,Card
TXN1742,U070,2022-10-03,331.94,Uber,Pune,DEBIT,UPI
TXN1743,U051,2022-02-14,2242.46,BigBasket,Delhi,CREDIT,Card
TXN1744,U021,2023-01-09,3518.35,Flipkart,Delhi,DEBIT,Card
TXN1745,U052,2023-12-07,89.36,Zomato,Hyderabad,CREDIT,Netbanking
TXN1746,U099,2023-10-16,2318.94,Ola,Delhi,CREDIT,Netbanking
TXN1747,U070,2022-08-27,957.15,Flipkart,Bangalore,CREDIT,Netbanking
TXN1748,U087,2023-08-10,4839.14,Flipkart,Delhi,CREDIT,Netbanking
TXN1749,U044,2022-03-29,3690.63,Uber,Hyderabad,DEBIT,Netbanking
TXN1750,U042,2023-09-23,1724.31,Amazon,Kolkata,CREDIT,Netbanking
TXN1751,U009,2023-09-23,2677.9,Flipkart,Delhi,DEBIT,Netbanking
TXN1752,U036,2022-05-20,989.06,Myntra,Bangalore,DEBIT,Netbanking
TXN1753,U082,2022-07-25,3999.27,Ola,Mumbai,DEBIT,Card
TXN1754,U056,2023-01-25,4376.6,Flipkart,Mumbai,DEBIT,Card
TXN1755,U021,2023-06-04,4403.09,Amazon,Pune,CREDIT,UPI
TXN1756,U031,2022-06-13,1572.73,Myntra,Pune,DEBIT,Card
TXN1757,U040,2022-12-25,268.98,Flipkart,Kolkata,DEBIT,UPI
TXN1758,U048,2023-05-07,2728.59,IRCTC,Hyderabad,CREDIT,Netbanking
TXN1759,U080,2022-09-01,1691.26,BigBasket,Pune,CREDIT,Netbanking
TXN1760,U007,2022-12-08,4534.12,Uber,Chennai,CREDIT,UPI
TXN1761,U084,2022-04-30,2174.2,Flipkart,Pune,DEBIT,Card
TXN1762,U077,2022-03-27,4373.28,Flipkart,Mumbai,DEBIT,Netbanking
TXN1763,U028,2023-05-29,2455.68,Myntra,Delhi,CREDIT,Card
TXN1764,U002,2022-07-10,4473.28,Ola,Chennai,CREDIT,Card
TXN1765,U072,2022-01-27,1764.76,Swiggy,Kolkata,DEBIT,UPI
TXN1766,U018,2023-06-06,1799.64,BigBasket,Chennai,DEBIT,UPI
TXN1767,U052,2022-05-10,2021.56,Swiggy,Kolkata,DEBIT,Card
TXN1768,U072,2022-10-05,3005.79,Flipkart,Mumbai,CREDIT,Card
TXN1769,U019,2022-10-20,759.66,Zomato,Delhi,CREDIT,Card
TXN1770,U100,2022-03-24,271.81,Myntra,Hyderabad,CREDIT,Netbanking
TXN1771,U006,2022-10-16,4775.19,Zomato,Pune,DEBIT,UPI
TXN1772,U064,2023-08-25,1402.07,BigBasket,Chennai,DEBIT,Card
TXN1773,U055,2022-05-03,411.53,Myntra,Bangalore,CREDIT,UPI
TXN1774,U089,2022-02-20,630.55,Flipkart,Bangalore,CREDIT,UPI
TXN1775,U008,2023-01-17,1131.25,BigBasket,Delhi,CREDIT,Card
TXN1776,U036,2022-03-06,4677.42,Myntra,Bangalore,CREDIT,Card
TXN1777,U068,2023-11-25,1629.9,Flipkart,Kolkata,CREDIT,Card
TXN1778,U012,2022-04-15,20.56,Swiggy,Kolkata,CREDIT,Netbanking
TXN1779,U021,2023-11-21,217.45,IRCTC,Mumbai,DEBIT,UPI
TXN1780,U018,2023-10-07,1722.1,BigBasket,Pune,CREDIT,Card
TXN1781,U051,2023-04-12,3036.92,Amazon,Pune,DEBIT,Card
TXN1782,U097,2023-06-22,1217.96,Amazon,Delhi,CREDIT,Netbanking
TXN1783,U085,2022-04-29,531.8,Amazon,Mumbai,CREDIT,Netbanking
TXN1784,U057,2022-04-04,2633.88,Myntra,Delhi,DEBIT,UPI
TXN1785,U079,2023-03-15,3511.73,Myntra,Ahmedabad,DEBIT,UPI
TXN1786,U083,2023-10-03,1672.75,Uber,Bangalore,CREDIT,Card
TXN1787,U090,2022-09-30,844.1,Swiggy,Mumbai,DEBIT,Card
TXN1788,U018,2022-07-28,4597.52,Zomato,Ahmedabad,CREDIT,Netbanking
TXN1789,U001,2022-05-05,2582.52,Myntra,Chennai,CREDIT,UPI
TXN1790,U009,2023-09-02,3616.48,Swiggy,Delhi,CREDIT,UPI
TXN1791,U072,2023-01-16,2661.06,BigBasket,Delhi,DEBIT,Netbanking
TXN1792,U075,2023-03-24,4608.79,Uber,Chennai,DEBIT,UPI
TXN1793,U091,2023-08-22,3488.53,Zomato,Ahmedabad,CREDIT,Card
TXN1794,U033,2023-10-05,2792.42,IRCTC,Pune,CREDIT,Netbanking
TXN1795,U038,2023-12-27,766.57,BigBasket,Hyderabad,DEBIT,Card
TXN1796,U077,2022-04-03,2344.54,IRCTC,Pune,CREDIT,Card
TXN1797,U082,2023-10-12,4097.4,Zomato,Kolkata,DEBIT,Netbanking
TXN1798,U042,2022-03-03,438.41,BigBasket,Bangalore,DEBIT,UPI
TXN1799,U042,2023-04-13,2438.45,Swiggy,Ahmedabad,DEBIT,Netbanking
TXN1800,U041,2022-05-02,4610.73,Zomato,Pune,CREDIT,UPI
TXN1801,U063,2023-04-11,4262.13,Uber,Bangalore,DEBIT,UPI
TXN1802,U078,2023-12-27,3451.17,Myntra,Mumbai,DEBIT,UPI
TXN1803,U044,2023-07-18,1193.53,BigBasket,Bangalore,DEBIT,UPI
TXN1804,U088,2023-10-11,454.04,Zomato,Chennai,CREDIT,UPI
TXN1805,U026,2023-06-29,4113.01,Flipkart,Bangalore,DEBIT,Card
TXN1806,U091,2023-10-20,680.64,BigBasket,Pune,CREDIT,Card
TXN1807,U067,2023-06-01,2150.58,Flipkart,Ahmedabad,CREDIT,Netbanking
TXN1808,U024,2022-03-04,3288.4,Myntra,Kolkata,CREDIT,UPI
TXN1809,U017,2022-12-04,811.21,Swiggy,Bangalore,DEBIT,UPI
TXN1810,U016,2023-08-12,4546.82,IRCTC,Mumbai,CREDIT,UPI
TXN1811,U086,2023-07-04,4079.73,Swiggy,Pune,DEBIT,Netbanking
